2769	5KT-1	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 7	BARBARA MCCOVEY
2770	5KT-1	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 7	DEBBIE MYERS
2771	5KT-1	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 7	Rejected write-ins
2772	5KT-1	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 7	Unassigned write-ins
2773	5KT-1	Proposition 14	Bonds Yes
2774	5KT-1	Proposition 14	Bonds No
2775	5KT-1	Proposition 15	Yes
2776	5KT-1	Proposition 15	No
2777	5KT-1	Proposition 16	Yes
2778	5KT-1	Proposition 16	No
2779	5KT-1	Proposition 17	Yes
2780	5KT-1	Proposition 17	No
2781	5KT-1	Proposition 18	Yes
2782	5KT-1	Proposition 18	No
2783	5KT-1	Proposition 19	Yes
2784	5KT-1	Proposition 19	No
2785	5KT-1	Proposition 20	Yes
2786	5KT-1	Proposition 20	No
2787	5KT-1	Proposition 21	Yes
2788	5KT-1	Proposition 21	No
2789	5KT-1	Proposition 22	Yes
2790	5KT-1	Proposition 22	No
2791	5KT-1	Proposition 23	Yes
2792	5KT-1	Proposition 23	No
2793	5KT-1	Proposition 24	Yes
2794	5KT-1	Proposition 24	No
2795	5KT-1	Proposition 25	Yes
2796	5KT-1	Proposition 25	No
2797	5KT-1	Measure I County of Humboldt, Unincorporated Area	Yes
2798	5KT-1	Measure I County of Humboldt, Unincorporated Area	No
2799	5KT-4	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2800	5KT-4	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2801	5KT-4	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2802	5KT-4	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2803	5KT-4	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2804	5KT-4	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2805	5KT-4	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2806	5KT-4	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2807	5KT-4	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2808	5KT-4	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2809	5KT-4	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2810	5KT-4	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2811	5KT-4	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2812	5KT-4	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2813	5KT-4	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2814	5KT-4	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2815	5KT-4	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2816	5KT-4	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	SALLY BIGGIN
2817	5KT-4	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	STEPHEN A. BURBANK
2818	5KT-4	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Rejected write-ins
2819	5KT-4	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Unassigned write-ins
2820	5KT-4	Proposition 14	Bonds Yes
2821	5KT-4	Proposition 14	Bonds No
2822	5KT-4	Proposition 15	Yes
2823	5KT-4	Proposition 15	No
2824	5KT-4	Proposition 16	Yes
2825	5KT-4	Proposition 16	No
2826	5KT-4	Proposition 17	Yes
2827	5KT-4	Proposition 17	No
2828	5KT-4	Proposition 18	Yes
2829	5KT-4	Proposition 18	No
2830	5KT-4	Proposition 19	Yes
2831	5KT-4	Proposition 19	No
2832	5KT-4	Proposition 20	Yes
2833	5KT-4	Proposition 20	No
2834	5KT-4	Proposition 21	Yes
2835	5KT-4	Proposition 21	No
2836	5KT-4	Proposition 22	Yes
2837	5KT-4	Proposition 22	No
2838	5KT-4	Proposition 23	Yes
2839	5KT-4	Proposition 23	No
2840	5KT-4	Proposition 24	Yes
2841	5KT-4	Proposition 24	No
2842	5KT-4	Proposition 25	Yes
2843	5KT-4	Proposition 25	No
2844	5KT-4	Measure I County of Humboldt, Unincorporated Area	Yes
2845	5KT-4	Measure I County of Humboldt, Unincorporated Area	No
2846	5KT-5	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2847	5KT-5	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2848	5KT-5	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2849	5KT-5	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2850	5KT-5	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2851	5KT-5	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2852	5KT-5	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2853	5KT-5	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2854	5KT-5	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2855	5KT-5	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2856	5KT-5	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2857	5KT-5	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2858	5KT-5	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2859	5KT-5	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2860	5KT-5	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2861	5KT-5	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2862	5KT-5	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2863	5KT-5	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	SALLY BIGGIN
2864	5KT-5	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	STEPHEN A. BURBANK
2865	5KT-5	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Rejected write-ins
2866	5KT-5	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Unassigned write-ins
2867	5KT-5	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 4	KATHLEEN HOFACKER
2868	5KT-5	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 4	KEDUESCHE J. LARA COLEGROVE
2869	5KT-5	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 4	Rejected write-ins
2870	5KT-5	KLAMATH TRINITY JOINT UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 4	Unassigned write-ins
2871	5KT-5	Proposition 14	Bonds Yes
2872	5KT-5	Proposition 14	Bonds No
2873	5KT-5	Proposition 15	Yes
2874	5KT-5	Proposition 15	No
2875	5KT-5	Proposition 16	Yes
2876	5KT-5	Proposition 16	No
2877	5KT-5	Proposition 17	Yes
2878	5KT-5	Proposition 17	No
2879	5KT-5	Proposition 18	Yes
2880	5KT-5	Proposition 18	No
2881	5KT-5	Proposition 19	Yes
2882	5KT-5	Proposition 19	No
2883	5KT-5	Proposition 20	Yes
2884	5KT-5	Proposition 20	No
2885	5KT-5	Proposition 21	Yes
2886	5KT-5	Proposition 21	No
2887	5KT-5	Proposition 22	Yes
2888	5KT-5	Proposition 22	No
2889	5KT-5	Proposition 23	Yes
2890	5KT-5	Proposition 23	No
2891	5KT-5	Proposition 24	Yes
2892	5KT-5	Proposition 24	No
2893	5KT-5	Proposition 25	Yes
2894	5KT-5	Proposition 25	No
2895	5KT-5	Measure I County of Humboldt, Unincorporated Area	Yes
2896	5KT-5	Measure I County of Humboldt, Unincorporated Area	No
2897	5KT-6	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2898	5KT-6	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2899	5KT-6	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2900	5KT-6	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2901	5KT-6	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2902	5KT-6	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2903	5KT-6	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2904	5KT-6	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2905	5KT-6	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2906	5KT-6	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2907	5KT-6	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2908	5KT-6	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2909	5KT-6	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2910	5KT-6	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2911	5KT-6	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2912	5KT-6	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2913	5KT-6	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2914	5KT-6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	SALLY BIGGIN
2915	5KT-6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	STEPHEN A. BURBANK
2916	5KT-6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Rejected write-ins
2917	5KT-6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Unassigned write-ins
2918	5KT-6	Proposition 14	Bonds Yes
2919	5KT-6	Proposition 14	Bonds No
2920	5KT-6	Proposition 15	Yes
2921	5KT-6	Proposition 15	No
2922	5KT-6	Proposition 16	Yes
2923	5KT-6	Proposition 16	No
2924	5KT-6	Proposition 17	Yes
2925	5KT-6	Proposition 17	No
2926	5KT-6	Proposition 18	Yes
2927	5KT-6	Proposition 18	No
2928	5KT-6	Proposition 19	Yes
2929	5KT-6	Proposition 19	No
2930	5KT-6	Proposition 20	Yes
2931	5KT-6	Proposition 20	No
2932	5KT-6	Proposition 21	Yes
2933	5KT-6	Proposition 21	No
2934	5KT-6	Proposition 22	Yes
2935	5KT-6	Proposition 22	No
2936	5KT-6	Proposition 23	Yes
2937	5KT-6	Proposition 23	No
2938	5KT-6	Proposition 24	Yes
2939	5KT-6	Proposition 24	No
2940	5KT-6	Proposition 25	Yes
2941	5KT-6	Proposition 25	No
2942	5KT-6	Measure I County of Humboldt, Unincorporated Area	Yes
2943	5KT-6	Measure I County of Humboldt, Unincorporated Area	No
2944	5KTF6	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2945	5KTF6	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2946	5KTF6	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2947	5KTF6	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2948	5KTF6	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2949	5KTF6	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2950	5KTF6	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2951	5KTF6	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2952	5KTF6	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2953	5KTF6	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2954	5KTF6	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2955	5KTF6	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2956	5KTF6	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2957	5KTF6	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2958	5KTF6	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2959	5KTF6	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2960	5KTF6	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2961	5KTF6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	SALLY BIGGIN
2962	5KTF6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	STEPHEN A. BURBANK
2963	5KTF6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Rejected write-ins
2964	5KTF6	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Unassigned write-ins
2965	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	JUDY M. GOWER
2966	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	RICHARD E. HOLLOWAY
2967	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	TYLER L. HOLMES
2968	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	SHANNON HUGHES
2969	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	RILEY MORRISON
2970	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	BOB KENNEDY
2971	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	Rejected write-ins
2972	5KTF6	WILLOW CREEK COMMUNITY SERVICES DISTRICT DIRECTOR	Unassigned write-ins
2973	5KTF6	Proposition 14	Bonds Yes
2974	5KTF6	Proposition 14	Bonds No
2975	5KTF6	Proposition 15	Yes
2976	5KTF6	Proposition 15	No
2977	5KTF6	Proposition 16	Yes
2978	5KTF6	Proposition 16	No
2979	5KTF6	Proposition 17	Yes
2980	5KTF6	Proposition 17	No
2981	5KTF6	Proposition 18	Yes
2982	5KTF6	Proposition 18	No
2983	5KTF6	Proposition 19	Yes
2984	5KTF6	Proposition 19	No
2985	5KTF6	Proposition 20	Yes
2986	5KTF6	Proposition 20	No
2987	5KTF6	Proposition 21	Yes
2988	5KTF6	Proposition 21	No
2989	5KTF6	Proposition 22	Yes
2990	5KTF6	Proposition 22	No
2991	5KTF6	Proposition 23	Yes
2992	5KTF6	Proposition 23	No
2993	5KTF6	Proposition 24	Yes
2994	5KTF6	Proposition 24	No
2995	5KTF6	Proposition 25	Yes
2996	5KTF6	Proposition 25	No
2997	5KTF6	Measure I County of Humboldt, Unincorporated Area	Yes
2998	5KTF6	Measure I County of Humboldt, Unincorporated Area	No
2999	5MC	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
3000	5MC	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
3001	5MC	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
3002	5MC	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
3003	5MC	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
3004	5MC	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
3005	5MC	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
3006	5MC	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
3007	5MC	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
3008	5MC	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
3009	5MC	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
3010	5MC	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
3011	5MC	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
3012	5MC	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
3013	5MC	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
3014	5MC	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
3015	5MC	STATE ASSEMBLY DISTRICT 2	JIM WOOD
3016	5MC	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	SALLY BIGGIN
3017	5MC	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	STEPHEN A. BURBANK
3018	5MC	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Rejected write-ins
3019	5MC	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Unassigned write-ins
3020	5MC	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	CEDRIC K. AARON, JR
3021	5MC	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	ARISTEA SAULSBURY
3022	5MC	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	JANELLE JONES
3023	5MC	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Rejected write-ins
3024	5MC	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Unassigned write-ins
3025	5MC	Proposition 14	Bonds Yes
3026	5MC	Proposition 14	Bonds No
3027	5MC	Proposition 15	Yes
3028	5MC	Proposition 15	No
3029	5MC	Proposition 16	Yes
3030	5MC	Proposition 16	No
3031	5MC	Proposition 17	Yes
3032	5MC	Proposition 17	No
3033	5MC	Proposition 18	Yes
3034	5MC	Proposition 18	No
3035	5MC	Proposition 19	Yes
3036	5MC	Proposition 19	No
3037	5MC	Proposition 20	Yes
3038	5MC	Proposition 20	No
3039	5MC	Proposition 21	Yes
3040	5MC	Proposition 21	No
3041	5MC	Proposition 22	Yes
3042	5MC	Proposition 22	No
3043	5MC	Proposition 23	Yes
3044	5MC	Proposition 23	No
3045	5MC	Proposition 24	Yes
3046	5MC	Proposition 24	No
3047	5MC	Proposition 25	Yes
3048	5MC	Proposition 25	No
3049	5MC	Measure I County of Humboldt, Unincorporated Area	Yes
3050	5MC	Measure I County of Humboldt, Unincorporated Area	No
3051	5MK-5	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
3052	5MK-5	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
3053	5MK-5	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
3054	5MK-5	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
3055	5MK-5	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
3056	5MK-5	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
3057	5MK-5	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
3058	5MK-5	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
3059	5MK-5	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
3060	5MK-5	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
3061	5MK-5	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
3062	5MK-5	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
3063	5MK-5	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
3064	5MK-5	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
3065	5MK-5	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
3066	5MK-5	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
3067	5MK-5	STATE ASSEMBLY DISTRICT 2	JIM WOOD
3068	5MK-5	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	KEOKI BURBANK
3069	5MK-5	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	COLLEEN BRIDGET MULLERY
3070	5MK-5	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	Rejected write-ins
3071	5MK-5	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	Unassigned write-ins
3072	5MK-5	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	CEDRIC K. AARON, JR
3073	5MK-5	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	ARISTEA SAULSBURY
3074	5MK-5	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	JANELLE JONES
3075	5MK-5	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Rejected write-ins
3076	5MK-5	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Unassigned write-ins
3077	5MK-5	MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER	RACHELLE HICKS
3078	5MK-5	MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER	NICHOLAS SOM
3079	5MK-5	MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER	MANUEL FONSECA
3080	5MK-5	MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER	CHELSEY RIOS
3081	5MK-5	MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER	Rejected write-ins
3082	5MK-5	MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER	Unassigned write-ins
3083	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 4-YR	SCOTT BINDER
3084	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 4-YR	GREG ORSINI
3085	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 4-YR	WILLIAM MCBROOME
3086	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 4-YR	Rejected write-ins
3087	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 4-YR	Unassigned write-ins
3088	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 2-YR	WESLEY MARTIN
3089	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 2-YR	JOELLEN CLARK-PETERSON
3090	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 2-YR	JIMMY VANCE
3091	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 2-YR	Rejected write-ins
3092	5MK-5	MCKINLEYVILLE COMMUNITY SERVICES DISTRICT DIRECTOR, 2-YR	Unassigned write-ins
3093	5MK-5	Proposition 14	Bonds Yes
3094	5MK-5	Proposition 14	Bonds No
3095	5MK-5	Proposition 15	Yes
3096	5MK-5	Proposition 15	No
3097	5MK-5	Proposition 16	Yes
3098	5MK-5	Proposition 16	No
3099	5MK-5	Proposition 17	Yes
3100	5MK-5	Proposition 17	No
3101	5MK-5	Proposition 18	Yes
3102	5MK-5	Proposition 18	No
3103	5MK-5	Proposition 19	Yes
3104	5MK-5	Proposition 19	No
3105	5MK-5	Proposition 20	Yes
3106	5MK-5	Proposition 20	No
3107	5MK-5	Proposition 21	Yes
3108	5MK-5	Proposition 21	No
3109	5MK-5	Proposition 22	Yes
3110	5MK-5	Proposition 22	No
3111	5MK-5	Proposition 23	Yes
3112	5MK-5	Proposition 23	No
3113	5MK-5	Proposition 24	Yes
3114	5MK-5	Proposition 24	No
3115	5MK-5	Proposition 25	Yes
3116	5MK-5	Proposition 25	No
3117	5MK-5	Measure I County of Humboldt, Unincorporated Area	Yes
3118	5MK-5	Measure I County of Humboldt, Unincorporated Area	No
3119	5MK-5	Measure F Arcata Fire Protection District, Special Tax	Yes
3120	5MK-5	Measure F Arcata Fire Protection District, Special Tax	No
3121	5MK-7	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
3122	5MK-7	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
3123	5MK-7	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
3124	5MK-7	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
3125	5MK-7	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
3126	5MK-7	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
3127	5MK-7	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
3128	5MK-7	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
3129	5MK-7	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
3130	5MK-7	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
3131	5MK-7	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
3132	5MK-7	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
