Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,,,Vote By Mail Votes,Vote By Mail Overvotes,Vote By Mail Undervotes,Vote By Mail Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes
5MK-9,7316,Reporting,6,5,83.33,Proposition 14,7001,NP,Bonds Yes,1,,2,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 14,7001,NP,Bonds No,2,,3,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 15,7003,NP,Yes,2235,,2,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 15,7003,NP,No,2236,,3,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 16,7005,NP,Yes,2236,,2,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 16,7005,NP,No,2237,,3,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 17,7007,NP,Yes,2237,,2,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 17,7007,NP,No,2238,,3,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 18,7009,NP,Yes,2238,,2,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 18,7009,NP,No,2239,,3,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 19,7011,NP,Yes,2239,,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 19,7011,NP,No,2240,,4,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 20,7013,NP,Yes,2240,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 20,7013,NP,No,2241,,5,0,0,0,,,5,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 21,7015,NP,Yes,2241,,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 21,7015,NP,No,2242,,4,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 22,7017,NP,Yes,2242,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 22,7017,NP,No,2243,,5,0,0,0,,,5,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 23,7019,NP,Yes,2243,,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 23,7019,NP,No,2244,,4,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 24,7021,NP,Yes,2244,,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 24,7021,NP,No,2245,,4,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 25,7023,NP,Yes,2245,,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,Proposition 25,7023,NP,No,2246,,4,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,"Measure I County of Humboldt, Unincorporated Area",7041,NP,Yes,2254,,2,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0
5MK-9,7316,Reporting,6,5,83.33,"Measure I County of Humboldt, Unincorporated Area",7041,NP,No,2255,,3,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7,5757,NP,SALLY BIGGIN,1851,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7,5757,NP,STEPHEN A. BURBANK,1927,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7,5757,NP,Rejected write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7,5757,NP,Unassigned write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,"CEDRIC K. AARON, JR",1914,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,ARISTEA SAULSBURY,1911,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,JANELLE JONES,1969,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,Rejected write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,Unassigned write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,RACHELLE HICKS,1951,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,NICHOLAS SOM,1972,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,MANUEL FONSECA,1950,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,CHELSEY RIOS,1949,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,Rejected write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,Unassigned write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 14,7001,NP,Bonds Yes,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 14,7001,NP,Bonds No,2,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 15,7003,NP,Yes,2235,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 15,7003,NP,No,2236,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 16,7005,NP,Yes,2236,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 16,7005,NP,No,2237,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 17,7007,NP,Yes,2237,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 17,7007,NP,No,2238,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 18,7009,NP,Yes,2238,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 18,7009,NP,No,2239,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 19,7011,NP,Yes,2239,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 19,7011,NP,No,2240,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 20,7013,NP,Yes,2240,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 20,7013,NP,No,2241,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 21,7015,NP,Yes,2241,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 21,7015,NP,No,2242,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 22,7017,NP,Yes,2242,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 22,7017,NP,No,2243,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 23,7019,NP,Yes,2243,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 23,7019,NP,No,2244,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 24,7021,NP,Yes,2244,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 24,7021,NP,No,2245,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 25,7023,NP,Yes,2245,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,Proposition 25,7023,NP,No,2246,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,"Measure I County of Humboldt, Unincorporated Area",7041,NP,Yes,2254,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MK-9A,7317,Reporting,0,0,0,"Measure I County of Humboldt, Unincorporated Area",7041,NP,No,2255,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,29,0,0,0,,,29,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,5,0,0,0,,,5,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,29,0,0,0,,,29,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,5,0,0,0,,,5,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,4,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,30,0,0,0,,,30,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6,5756,NP,KEOKI BURBANK,1919,,6,0,12,0,,,6,0,12,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6,5756,NP,COLLEEN BRIDGET MULLERY,1952,,16,0,12,0,,,16,0,12,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6,5756,NP,Rejected write-ins,0,,0,0,12,0,,,0,0,12,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6,5756,NP,Unassigned write-ins,0,,0,0,12,0,,,0,0,12,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,"CEDRIC K. AARON, JR",1914,,16,0,21,0,,,16,0,21,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,ARISTEA SAULSBURY,1911,,21,0,21,0,,,21,0,21,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,JANELLE JONES,1969,,10,0,21,0,,,10,0,21,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,Rejected write-ins,0,,0,0,21,0,,,0,0,21,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER,5450,NP,Unassigned write-ins,0,,0,0,21,0,,,0,0,21,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,RACHELLE HICKS,1951,,14,0,18,0,,,14,0,18,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,NICHOLAS SOM,1972,,21,0,18,0,,,21,0,18,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,MANUEL FONSECA,1950,,12,0,18,0,,,12,0,18,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,CHELSEY RIOS,1949,,3,0,18,0,,,3,0,18,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,Rejected write-ins,0,,0,0,18,0,,,0,0,18,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,MCKINLEYVILLE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER,5430,NP,Unassigned write-ins,0,,0,0,18,0,,,0,0,18,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 14,7001,NP,Bonds Yes,1,,24,0,0,0,,,24,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 14,7001,NP,Bonds No,2,,10,0,0,0,,,10,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 15,7003,NP,Yes,2235,,26,0,0,0,,,26,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 15,7003,NP,No,2236,,8,0,0,0,,,8,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 16,7005,NP,Yes,2236,,17,0,1,0,,,17,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 16,7005,NP,No,2237,,16,0,1,0,,,16,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 17,7007,NP,Yes,2237,,27,0,1,0,,,27,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 17,7007,NP,No,2238,,6,0,1,0,,,6,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 18,7009,NP,Yes,2238,,21,0,0,0,,,21,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 18,7009,NP,No,2239,,13,0,0,0,,,13,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 19,7011,NP,Yes,2239,,13,0,1,0,,,13,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 19,7011,NP,No,2240,,20,0,1,0,,,20,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 20,7013,NP,Yes,2240,,3,0,5,0,,,3,0,5,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 20,7013,NP,No,2241,,26,0,5,0,,,26,0,5,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 21,7015,NP,Yes,2241,,12,0,3,0,,,12,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 21,7015,NP,No,2242,,19,0,3,0,,,19,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 22,7017,NP,Yes,2242,,6,0,3,0,,,6,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 22,7017,NP,No,2243,,25,0,3,0,,,25,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 23,7019,NP,Yes,2243,,17,0,3,0,,,17,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 23,7019,NP,No,2244,,14,0,3,0,,,14,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 24,7021,NP,Yes,2244,,16,0,4,0,,,16,0,4,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 24,7021,NP,No,2245,,14,0,4,0,,,14,0,4,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 25,7023,NP,Yes,2245,,20,0,3,0,,,20,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,Proposition 25,7023,NP,No,2246,,11,0,3,0,,,11,0,3,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,"Measure I County of Humboldt, Unincorporated Area",7041,NP,Yes,2254,,21,0,1,0,,,21,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,"Measure I County of Humboldt, Unincorporated Area",7041,NP,No,2255,,12,0,1,0,,,12,0,1,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,"Measure F Arcata Fire Protection District, Special Tax",7035,NP,Yes,2251,,25,0,0,0,,,25,0,0,0,0,0,0,0,0,0,0,0
5MKS8,7319,Reporting,38,34,89.47,"Measure F Arcata Fire Protection District, Special Tax",7035,NP,No,2252,,9,0,0,0,,,9,0,0,0,0,0,0,0,0,0,0,0
5PA-3,7324,Reporting,7,6,85.71,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0
